frequency,mag_dB,phase_deg
9.931160484209334527e+02,-4.999999991380897901e-01,-2.011751650862498852e-01
1.013911385736678881e+03,-4.999999991088921458e-01,-2.053876870372821073e-01
1.035142166679343063e+03,-4.999999990790908733e-01,-2.096884181686208271e-01
1.056817509213657331e+03,-4.999999990487123958e-01,-2.140792056084378503e-01
1.078946722229828538e+03,-4.999999990177915743e-01,-2.185619351675286703e-01
1.101539309541414468e+03,-4.999999989863651018e-01,-2.231385321496078267e-01
1.124604973966925627e+03,-4.999999989544871015e-01,-2.278109621785932015e-01
1.148153621496881669e+03,-4.999999989222138064e-01,-2.325812320432319169e-01
1.172195365548130439e+03,-4.999999988896096648e-01,-2.374513905594353158e-01
1.196740531307243145e+03,-4.999999988567480069e-01,-2.424235294506923988e-01
1.221799660164871057e+03,-4.999999988237158188e-01,-2.474997842469468246e-01
1.247383514242942056e+03,-4.999999987906140753e-01,-2.526823352023190861e-01
1.273503081016661554e+03,-4.999999987575522997e-01,-2.579734082320755961e-01
1.300169578033290009e+03,-4.999999987246579458e-01,-2.633752758692452511e-01
1.327394457729738861e+03,-4.999999986920700690e-01,-2.688902582413017495e-01
1.355189412351035116e+03,-4.999999986599530377e-01,-2.745207240673293025e-01
1.383566378971779613e+03,-4.999999986284847653e-01,-2.802690916761041429e-01
1.412537544622754012e+03,-4.999999985978642036e-01,-2.861378300455340584e-01
1.442115351524868174e+03,-4.999999985683182269e-01,-2.921294598639023743e-01
1.472312502432717793e+03,-4.999999985400992442e-01,-2.982465546133795109e-01
1.503141966090020787e+03,-4.999999985134797598e-01,-3.044917416762671358e-01
1.534616982799294192e+03,-4.999999984887765758e-01,-3.108677034644570791e-01
1.566751070108148497e+03,-4.999999984663258124e-01,-3.173771785725904016e-01
1.599558028614667819e+03,-4.999999984465123282e-01,-3.240229629554232660e-01
1.633051947894332898e+03,-4.999999984297571753e-01,-3.308079111299018216e-01
1.667247212551062603e+03,-4.999999984165292566e-01,-3.377349374024726236e-01
1.702158508394950104e+03,-4.999999984073380532e-01,-3.448070171221578328e-01
1.737800828749374432e+03,-4.999999984027557742e-01,-3.520271879599445319e-01
1.774189480890164532e+03,-4.999999984034084743e-01,-3.593985512150359440e-01
1.811340092619600682e+03,-4.999999984099857131e-01,-3.669242731485372611e-01
1.849268618978077939e+03,-4.999999984232504913e-01,-3.746075863451557852e-01
1.887991349096292652e+03,-4.999999984440363088e-01,-3.824517911035025253e-01
1.927524913190934740e+03,-4.999999984732677039e-01,-3.904602568556087006e-01
1.967886289706842945e+03,-4.999999985119516488e-01,-3.986364236162651120e-01
2.009092812608727854e+03,-4.999999985611996989e-01,-4.069838034628238121e-01
2.051162178825564752e+03,-4.999999986222272708e-01,-4.155059820461009523e-01
2.094112455850891365e+03,-4.999999986963806764e-01,-4.242066201330458308e-01
2.137962089502230356e+03,-4.999999987851155847e-01,-4.330894551818421645e-01
2.182729911843001446e+03,-4.999999988900417081e-01,-4.421583029501359730e-01
2.228435149270303100e+03,-4.999999990129191385e-01,-4.514170591370854080e-01
2.275097430772069401e+03,-4.999999991556794421e-01,-4.608697010599613342e-01
2.322736796357105050e+03,-4.999999993204268245e-01,-4.705202893660203056e-01
2.371373705661652821e+03,-4.999999995094697725e-01,-4.803729697804057786e-01
2.421029046736177406e+03,-4.999999997253385398e-01,-4.904319748908461674e-01
2.471724145016129114e+03,-4.999999999707910314e-01,-5.007016259699242910e-01
2.523480772480572796e+03,-5.000000002488518280e-01,-5.111863348357286174e-01
2.576321157002572818e+03,-5.000000005628172373e-01,-5.218906057516941033e-01
2.630267991895381329e+03,-5.000000009162929304e-01,-5.328190373664762891e-01
2.685344445658506174e+03,-5.000000013132178678e-01,-5.439763246947029174e-01
2.741574171927880798e+03,-5.000000017578902778e-01,-5.553672611394928627e-01
2.798981319634360261e+03,-5.000000022550098455e-01,-5.669967405576139541e-01
2.857590543374943081e+03,-5.000000028097004723e-01,-5.788697593682073927e-01
2.917427014001165844e+03,-5.000000034275584593e-01,-5.909914187060053559e-01
2.978516429429188065e+03,-5.000000041146843710e-01,-6.033669266199933601e-01
3.040885025676276655e+03,-5.000000048777358819e-01,-6.160016003184993760e-01
3.104559588128352516e+03,-5.000000057239797346e-01,-6.289008684616975708e-01
3.169567463043490079e+03,-5.000000066613293770e-01,-6.420702735025507479e-01
3.235936569296280595e+03,-5.000000076984243425e-01,-6.555154740772313193e-01
3.303695410368145076e+03,-5.000000088446711066e-01,-6.692422474460919535e-01
3.372873086588685510e+03,-5.000000101103367900e-01,-6.832564919862654795e-01
3.443499307633384433e+03,-5.000000115066000062e-01,-6.975642297370198142e-01
3.515604405282979769e+03,-5.000000130456460079e-01,-7.121716089989982290e-01
3.589219346450049670e+03,-5.000000147407499540e-01,-7.270849069885217952e-01
3.664375746478329347e+03,-5.000000166063743867e-01,-7.423105325481363925e-01
3.741105882720528825e+03,-5.000000186582758133e-01,-7.578550289146337438e-01
3.819442708400464653e+03,-5.000000209136064022e-01,-7.737250765457903690e-01
3.899419866765431834e+03,-5.000000233910573133e-01,-7.899274960071016594e-01
3.981071705534969169e+03,-5.000000261109759370e-01,-8.064692509198302384e-01
4.064433291652123444e+03,-5.000000290955188831e-01,-8.233574509716896639e-01
4.149540426343628496e+03,-5.000000323688053028e-01,-8.405993549915490304e-01
4.236429660495408825e+03,-5.000000359570897501e-01,-8.582023740895484698e-01
4.325138310350083884e+03,-5.000000398889612452e-01,-8.761740748640800547e-01
4.415704473533121018e+03,-5.000000441955252395e-01,-8.945221826770818341e-01
4.508167045414600580e+03,-5.000000489106435353e-01,-9.132545849991675624e-01
4.602565735813558604e+03,-5.000000540711645458e-01,-9.323793348261233405e-01
4.698941086052151149e+03,-5.000000597171881944e-01,-9.519046541683665597e-01
4.797334486366887177e+03,-5.000000658923379193e-01,-9.718389376149626502e-01
4.897788193684456019e+03,-5.000000726440928522e-01,-9.921907559738755156e-01
5.000345349769782842e+03,-5.000000800241003462e-01,-1.012968859990142967e+00
5.105049999754059172e+03,-5.000000880885513421e-01,-1.034182184143714656e+00
5.211947111050800231e+03,-5.000000968985723881e-01,-1.055839850528750512e+00
5.321082592667935387e+03,-5.000001065206529649e-01,-1.077951172816187242e+00
5.432503314924330880e+03,-5.000001170271222151e-01,-1.100525660301467035e+00
5.546257129579104912e+03,-5.000001284966483217e-01,-1.123573022039336733e+00
5.662392890382529004e+03,-5.000001410147904002e-01,-1.147103171067705984e+00
5.780960474057174906e+03,-5.000001546746053460e-01,-1.171126228722567886e+00
5.902010801718442963e+03,-5.000001695772898769e-01,-1.195652529046071777e+00
6.025595860743575031e+03,-5.000001858328998461e-01,-1.220692623289864720e+00
6.151768727098677118e+03,-5.000002035611095241e-01,-1.246257284515910335e+00
6.280583588133173180e+03,-5.000002228920559233e-01,-1.272357512296994564e+00
6.412095765851609031e+03,-5.000002439672386334e-01,-1.299004537519250491e+00
6.546361740672747146e+03,-5.000002669405205769e-01,-1.326209827289052567e+00
6.683439175686142335e+03,-5.000002919791903810e-01,-1.353985089946711629e+00
6.823386941416690206e+03,-5.000003192651256700e-01,-1.382342280189475803e+00
6.966265141107679483e+03,-5.000003489960812564e-01,-1.411293604306383731e+00
7.112135136533288460e+03,-5.000003813870395053e-01,-1.440851525527627519e+00
7.261059574351543233e+03,-5.000004166717183507e-01,-1.471028769491109056e+00
7.413102413009169140e+03,-5.000004551042067646e-01,-1.501838329829011442e+00
7.568328950209735922e+03,-5.000004969607105831e-01,-1.533293473877215485e+00
7.726805850957020994e+03,-5.000005425414923987e-01,-1.565407748510534214e+00
7.888601176185541590e+03,-5.000005921729417935e-01,-1.598194986106783233e+00
8.053784411990660374e+03,-5.000006462098531834e-01,-1.631669310642829718e+00
8.222426499470704584e+03,-5.000007050378818541e-01,-1.665845143925820171e+00
8.394599865193964433e+03,-5.000007690762167112e-01,-1.700737211962893403e+00
8.570378452303692029e+03,-5.000008387805028320e-01,-1.736360551472823310e+00
8.749837752274355807e+03,-5.000009146459775122e-01,-1.772730516543054247e+00
8.933054837332943862e+03,-5.000009972109267231e-01,-1.809862785435816246e+00
9.120108393559086835e+03,-5.000010870603911473e-01,-1.847773367547003831e+00
9.311078754678301266e+03,-5.000011848302395867e-01,-1.886478610521702626e+00
9.506047936562808900e+03,-5.000012912115565644e-01,-1.925995207530322828e+00
9.705099672454889514e+03,-5.000014069554356011e-01,-1.966340204709474904e+00
9.908319448927664780e+03,-5.000015328781738377e-01,-2.007531008771779035e+00
1.011579454259898193e+04,-5.000016698669103032e-01,-2.049585394789027237e+00
1.032761405761395872e+04,-5.000018188857811019e-01,-2.092521514153185880e+00
1.054386896391258051e+04,-5.000019809825706485e-01,-2.136357902719955959e+00
1.076465213629834943e+04,-5.000021572959609806e-01,-2.181113489139646866e+00
1.099005839432519679e+04,-5.000023490634037948e-01,-2.226807603380447365e+00
1.122018454301962993e+04,-5.000025576296623919e-01,-2.273459985449211018e+00
1.145512941445533761e+04,-5.000027844561122370e-01,-2.321090794315078476e+00
1.169499391019870200e+04,-5.000030311308387709e-01,-2.369720617041574773e+00
1.193988104464272874e+04,-5.000032993795934244e-01,-2.419370478132770064e+00
1.218989598924864913e+04,-5.000035910777071990e-01,-2.470061849099594919e+00
1.244514611771384443e+04,-5.000039082630580722e-01,-2.521816658252375554e+00
1.270574105208541914e+04,-5.000042531501116549e-01,-2.574657300725969211e+00
1.297179270983954666e+04,-5.000046281452221741e-01,-2.628606648744189478e+00
1.324341535194664539e+04,-5.000050358632320835e-01,-2.683688062130357377e+00
1.352072563194275244e+04,-5.000054791455066372e-01,-2.739925399071047707e+00
1.380384264602883741e+04,-5.000059610795420939e-01,-2.797343027140592575e+00
1.409288798421874526e+04,-5.000064850202510236e-01,-2.855965834593843677e+00
1.438798578255843677e+04,-5.000070546131151206e-01,-2.915819241935349471e+00
1.468926277643866160e+04,-5.000076738193079962e-01,-2.976929213773197969e+00
1.499684835502371061e+04,-5.000083469430096628e-01,-3.039322270966109407e+00
1.531087461682028697e+04,-5.000090786610830174e-01,-3.103025503072917246e+00
1.563147642640953745e+04,-5.000098740553080567e-01,-3.168066581113634150e+00
1.595879147236730387e+04,-5.000107386474057503e-01,-3.234473770651971947e+00
1.629296032639721489e+04,-5.000116784370971512e-01,-3.302275945209443453e+00
1.663412650370169649e+04,-5.000126999434377773e-01,-3.371502600021529794e+00
1.698243652461742386e+04,-5.000138102497452275e-01,-3.442183866147085158e+00
1.733803997754137526e+04,-5.000150170523980364e-01,-3.514350524942394305e+00
1.770108958317418364e+04,-5.000163287138477131e-01,-3.588034022911819498e+00
1.807174126010925829e+04,-5.000177543202287689e-01,-3.663266486947722278e+00
1.845015419179473611e+04,-5.000193037439502053e-01,-3.740080739972497348e+00
1.883649089489798280e+04,-5.000209877116708057e-01,-3.818510316996566623e+00
1.923091728910157690e+04,-5.000228178781866983e-01,-3.898589481606458573e+00
1.963360276836043340e+04,-5.000248069066821621e-01,-3.980353242897854305e+00
2.004472027365159374e+04,-5.000269685559250998e-01,-4.063837372869270936e+00
2.046444636724673910e+04,-5.000293177749992601e-01,-4.149078424292488521e+00
2.089296130854036528e+04,-5.000318708062255757e-01,-4.236113749076876545e+00
2.133044913146574982e+04,-5.000346452969801625e-01,-4.324981517145395138e+00
2.177709772353159133e+04,-5.000376604211749232e-01,-4.415720735840767297e+00
2.223309890651400565e+04,-5.000409370112426366e-01,-4.508371269881527255e+00
2.269864851883821393e+04,-5.000444977015184866e-01,-4.602973861888247420e+00
2.317394649968474914e+04,-5.000483670840387695e-01,-4.699570153501257508e+00
2.365919697485756478e+04,-5.000525718777788509e-01,-4.798202707112481313e+00
2.415460834444940701e+04,-5.000571411125259713e-01,-4.898915028234584135e+00
2.466039337234336199e+04,-5.000621063286515566e-01,-5.001751588532265203e+00
2.517676927758854436e+04,-5.000675017941431655e-01,-5.106757849541393668e+00
2.570395782768859135e+04,-5.000733647403903248e-01,-5.213980287102925715e+00
2.624218543384439181e+04,-5.000797356183476206e-01,-5.323466416540205692e+00
2.679168324819031477e+04,-5.000866583768366347e-01,-5.435264818609077508e+00
2.735268726306708049e+04,-5.000941807648926485e-01,-5.549425166252269115e+00
2.792543841237336164e+04,-5.001023546602560987e-01,-5.665998252190682649e+00
2.851018267503909738e+04,-5.001112364262032539e-01,-5.785036017385781548e+00
2.910717118066602052e+04,-5.001208872992743970e-01,-5.906591580409365605e+00
2.971666031738025413e+04,-5.001313738104363749e-01,-6.030719267758402502e+00
3.033891184194265588e+04,-5.001427682426907717e-01,-6.157474645154491277e+00
3.097419299216578293e+04,-5.001551491281681638e-01,-6.286914549869898394e+00
3.162277660168379225e+04,-5.001686017882031043e-01,-6.419097124123505971e+00
3.228494121712631022e+04,-5.001832189200421386e-01,-6.554081849592854780e+00
3.296097121774576226e+04,-5.001991012342589249e-01,-6.691929583090287181e+00
3.365115693754901440e+04,-5.002163581471861242e-01,-6.832702593453564788e+00
3.435579478998742707e+04,-5.002351085331944169e-01,-6.976464599704335967e+00
3.507518739525679121e+04,-5.002554815419348877e-01,-7.123280810529597495e+00
3.580964371026355366e+04,-5.002776174861310876e-01,-7.273217965144887387e+00
3.655947916131246893e+04,-5.003016688060814010e-01,-7.426344375600216985e+00
3.732501577957206609e+04,-5.003278011173976081e-01,-7.582729970592828828e+00
3.810658233937725890e+04,-5.003561943492476072e-01,-7.742446340854225006e+00
3.890451449942804902e+04,-5.003870439808179027e-01,-7.905566786181934091e+00
3.971915494694397057e+04,-5.004205623845608963e-01,-8.072166364189648391e+00
4.055085354483834817e+04,-5.004569802853354732e-01,-8.242321940853553741e+00
4.139996748197304260e+04,-5.004965483454960617e-01,-8.416112242935305687e+00
4.226686142656025186e+04,-5.005395388867750484e-01,-8.593617912366896761e+00
4.315190768277650204e+04,-5.005862477606835004e-01,-8.774921562685836562e+00
4.405548635065524286e+04,-5.006369963802964618e-01,-8.960107837613184856e+00
4.497798548932874837e+04,-5.006921339272731863e-01,-9.149263471871691422e+00
4.591980128368685109e+04,-5.007520397491918018e-01,-9.342477354344506324e+00
4.688133821452645498e+04,-5.008171259635715300e-01,-9.539840593680448677e+00
4.786300923226379382e+04,-5.008878402863689017e-01,-9.741446586455408507e+00
4.886523593428335880e+04,-5.009646691042155542e-01,-9.947391088004174264e+00
4.988844874600117328e+04,-5.010481408113726109e-01,-1.015777228604199500e+01
5.093308710571951815e+04,-5.011388294340660687e-01,-1.037269087719930560e+01
5.199959965335150628e+04,-5.012373585669388509e-01,-1.059225014659770281e+01
5.308844442309880105e+04,-5.013444056483363775e-01,-1.081655605060046277e+01
5.420008904016238375e+04,-5.014607066034546534e-01,-1.104571730287451281e+01
5.533501092157360108e+04,-5.015870608868949754e-01,-1.127984546390618981e+01
5.649369748123022146e+04,-5.017243369587451873e-01,-1.151905503411683362e+01
5.767664633922497160e+04,-5.018734782313130083e-01,-1.176346355072824856e+01
5.888436553555884166e+04,-5.020355095266217926e-01,-1.201319168853277830e+01
6.011737374832779460e+04,-5.022115440883341275e-01,-1.226836336472483246e+01
6.137620051647932996e+04,-5.024027911952795300e-01,-1.252910584795510296e+01
6.266138646723349666e+04,-5.026105644278290319e-01,-1.279554987177024117e+01
6.397348354826481955e+04,-5.028362906425987156e-01,-1.306782975260258084e+01
6.531305526474716316e+04,-5.030815197155978913e-01,-1.334608351247617009e+01
6.668067692136218830e+04,-5.033479351189344975e-01,-1.363045300659447179e+01
6.807693586937403597e+04,-5.036373654015966483e-01,-1.392108405597410048e+01
6.950243175887962570e+04,-5.039517966506307234e-01,-1.421812658528706841e+01
7.095777679633887601e+04,-5.042933860153431258e-01,-1.452173476606836466e+01
7.244359600749891251e+04,-5.046644763838610270e-01,-1.483206716544125392e+01
7.396052750582374574e+04,-5.050676123086873526e-01,-1.514928690050311566e+01
7.550922276654325833e+04,-5.055055572857427570e-01,-1.547356179850400082e+01
7.709034690644292277e+04,-5.059813124997162292e-01,-1.580506456293710293e+01
7.870457896950985014e+04,-5.064981371576146030e-01,-1.614397294564159324e+01
8.035261221856161137e+04,-5.070595705420886112e-01,-1.649046992499877362e+01
8.203515443298176979e+04,-5.076694559263825735e-01,-1.684474389027566232e+01
8.375292821268824628e+04,-5.083319665039069957e-01,-1.720698883213967889e+01
8.550667128846823471e+04,-5.090516334972030599e-01,-1.757740453933199731e+01
8.729713683881112956e+04,-5.098333766236156084e-01,-1.795619680144329067e+01
8.912509381337440573e+04,-5.106825371084059428e-01,-1.834357761768458417e+01
9.099132726322507369e+04,-5.116049134502310691e-01,-1.873976541148764241e+01
9.289663867799362924e+04,-5.126068001588286460e-01,-1.914498525069835821e+01
9.484184633008958190e+04,-5.136950297007105704e-01,-1.955946907304830162e+01
9.682778562612486712e+04,-5.148770179051562756e-01,-1.998345591649589181e+01
9.885530946569370280e+04,-5.161608131003672106e-01,-2.041719215392195252e+01
1.009252886076683208e+05,-5.175551492676810916e-01,-2.086093173154388225e+01
1.030386120441615931e+05,-5.190695035206629449e-01,-2.131493641027033092e+01
1.051961873823221395e+05,-5.207141582353181919e-01,-2.177947600906138703e+01
1.073989412341244024e+05,-5.225002681775106073e-01,-2.225482864917639603e+01
1.096478196143185050e+05,-5.244399329939068988e-01,-2.274128099798548419e+01
1.119437883467150095e+05,-5.265462754529642853e-01,-2.323912851078921804e+01
1.142878334789771034e+05,-5.288335258426950514e-01,-2.374867566882654657e+01
1.166809617060960591e+05,-5.313171129512987978e-01,-2.427023621135450782e+01
1.191242008027373813e+05,-5.340137620756393311e-01,-2.480413335935211805e+01
1.216186000646367902e+05,-5.369416005195928321e-01,-2.535070002802491018e+01
1.241652307592409343e+05,-5.401202710595952583e-01,-2.591027902487237711e+01
1.267651865857844823e+05,-5.435710538671726377e-01,-2.648322322961436015e+01
1.294195841449983709e+05,-5.473169973870296579e-01,-2.706989575175568419e+01
1.321295634186573734e+05,-5.513830586736702122e-01,-2.767067006099913584e+01
1.348962882591653324e+05,-5.557962536877620874e-01,-2.828593008508243045e+01
1.377209468893944577e+05,-5.605858180447538253e-01,-2.891607026892435428e+01
1.406047524129912781e+05,-5.657833786906283358e-01,-2.956149558820390411e+01
1.435489433353655913e+05,-5.714231369512038361e-01,-3.022262150966817273e+01
1.465547840955909924e+05,-5.775420633601728859e-01,-3.089987388956891223e+01
1.496235656094432925e+05,-5.841801046144516896e-01,-3.159368880065839136e+01
1.527566058238070109e+05,-5.913804029306400922e-01,-3.230451227713851381e+01
1.559552502826952259e+05,-5.991895279804029251e-01,-3.303279996585784772e+01
1.592208727051169844e+05,-6.076577214619531819e-01,-3.377901667088722348e+01
1.625548755750481796e+05,-6.168391542155050589e-01,-3.454363577739805891e+01
1.659586907437559566e+05,-6.267921956088294833e-01,-3.532713853952004257e+01
1.694337800447325280e+05,-6.375796947000464954e-01,-3.613001321559230661e+01
1.729816359215099656e+05,-6.492692724241604374e-01,-3.695275403297071648e+01
1.766037820686163905e+05,-6.619336237425733627e-01,-3.779585996333606346e+01
1.803017740859565965e+05,-6.756508283362814282e-01,-3.865983328831834598e+01
1.840772001468954550e+05,-6.905046680087812971e-01,-3.954517793424601990e+01
1.879316816803268448e+05,-7.065849484898254484e-01,-4.045239755401655657e+01
1.918668740670287225e+05,-7.239878227925555798e-01,-4.138199333353695408e+01
1.958844673505988903e+05,-7.428161126715384643e-01,-4.233446149997870833e+01
1.999861869632740854e+05,-7.631796240573130996e-01,-4.331029050933695146e+01
2.041737944669527351e+05,-7.851954516053218924e-01,-4.430995789159057807e+01
2.084490883097288606e+05,-8.089882666975416470e-01,-4.533392673324479460e+01
2.128139045982708922e+05,-8.346905823816597181e-01,-4.638264177935408838e+01
2.172701178863743262e+05,-8.624429878370023506e-01,-4.745652514040195058e+01
2.218196419800214935e+05,-8.923943440358641510e-01,-4.855597159381791528e+01
2.264644307593057165e+05,-9.247019313470900004e-01,-4.968134347559450248e+01
2.312064790175594098e+05,-9.595315389354562852e-01,-5.083296516455980907e+01
2.360478233180573443e+05,-9.970574849844325849e-01,-5.201111717051092853e+01
2.409905428686593077e+05,-1.037462556056388374e+00,-5.321602984769486255e+01
2.460367604147627426e+05,-1.080937853358459932e+00,-5.444787676709899671e+01
2.511886431509577087e+05,-1.127682533365917061e+00,-5.570676779466815276e+01
2.564484036517716304e+05,-1.177903430236364679e+00,-5.699274193779366726e+01
2.618183008218980685e+05,-1.231814547801894921e+00,-5.830576003903183135e+01
2.673006408663308830e+05,-1.289636409726857336e+00,-5.964569741368454459e+01
2.728977782808040502e+05,-1.351595257739472977e+00,-6.101233654613999846e+01
2.786121168629766325e+05,-1.417922089751826320e+00,-6.240535997813795888e+01
2.844461107447913964e+05,-1.488851532225391239e+00,-6.382434353960553608e+01
2.904022654464445077e+05,-1.564620544349412334e+00,-6.526875008850463189e+01
2.964831389524339465e+05,-1.645466955478190219e+00,-6.673792393920369648e+01
3.026913428101304453e+05,-1.731627841785065236e+00,-6.823108616808323745e+01
3.090295432513585547e+05,-1.823337753158261076e+00,-6.974733098926499508e+01
3.155004623374624061e+05,-1.920826806858519475e+00,-7.128562339136168191e+01
3.221068791283434839e+05,-2.024318670203801407e+00,-7.284479821698104729e+01
3.288516308759826352e+05,-2.134028460315581910e+00,-7.442356084960569262e+01
3.357376142429545289e+05,-2.250160594483316068e+00,-7.602048964693400990e+01
3.427677865464497590e+05,-2.372906629677954626e+00,-7.763404022579251773e+01
3.499451670283568674e+05,-2.502443133854787671e+00,-7.926255166178926004e+01
3.572728381519288523e+05,-2.638929634617674047e+00,-8.090425461798886886e+01
3.647539469256072771e+05,-2.782506692292069594e+00,-8.255728136267812545e+01
3.723917062545683002e+05,-2.933294144245247814e+00,-8.421967757885889228e+01
3.801893963205604814e+05,-3.091389565254091920e+00,-8.588941581002647752e+01
3.881503659906478133e+05,-3.256866984809305698e+00,-8.756441033092136195e+01
3.962780342554393574e+05,-3.429775896524899892e+00,-8.924253318119933454e+01
4.045758916974420426e+05,-3.610140587482941754e+00,-9.092163105721505190e+01
4.130475019901610212e+05,-3.797959806679338080e+00,-9.259954272480320014e+01
4.216965034285822767e+05,-3.993206782141267119e+00,-9.427411659602370264e+01
4.305266104917101329e+05,-4.195829586220916063e+00,-9.594322810652853661e+01
4.395416154378242791e+05,-4.405751838527772080e+00,-9.760479653787771781e+01
4.487453899331313442e+05,-4.622873726438179176e+00,-9.925680095032740269e+01
4.581418867145330296e+05,-4.847073314571384905e+00,-1.008972949250404270e+02
4.677351412871981156e+05,-5.078208107427556683e+00,-1.025244198583186233e+02
4.775292736576902098e+05,-5.316116823835603356e+00,-1.041364166018271362e+02
4.875284901033859933e+05,-5.560621338128020952e+00,-1.057316352989996204e+02
4.977370849789350177e+05,-5.811528741104481810e+00,-1.073085433259477668e+02
5.081594425605599536e+05,-6.068633473810837842e+00,-1.088657313024262692e+02
5.188000389289609739e+05,-6.331719488786923478e+00,-1.104019171921779758e+02
5.296634438916569343e+05,-6.600562396498523832e+00,-1.119159485602581441e+02
5.407543229455804685e+05,-6.874931558875769788e+00,-1.134068030961330464e+02
5.520774392807573313e+05,-7.154592096921714273e+00,-1.148735875445105989e+02
5.636376558259536978e+05,-7.439306784915213910e+00,-1.163155352105646756e+02
5.754399373371566180e+05,-7.728837809509307100e+00,-1.177320022225236471e+02
5.874893525297757005e+05,-8.022948377756403460e+00,-1.191224627430153191e+02
5.997910762555088149e+05,-8.321404163552728050e+00,-1.204865033219049053e+02
6.123503917247733334e+05,-8.623974587010609483e+00,-1.218238165786383718e+02
6.251726927756848745e+05,-8.930433925721265709e+00,-1.231341943924774682e+02
6.382634861905482830e+05,-9.240562260684306750e+00,-1.244175207656263638e+02
6.516283940608414123e+05,-9.554146262823971725e+00,-1.256737645082444175e+02
6.652731562017406104e+05,-9.870979828492357555e+00,-1.269029718767449282e+02
6.792036326171841938e+05,-1.019086457420434400e+01,-1.281052592784805029e+02
6.934258060165678617e+05,-1.051361020211738229e+01,-1.292808061376853743e+02
7.079457843841373688e+05,-1.083903474852199444e+01,-1.304298479999538642e+02
7.227698036021701992e+05,-1.116696472792243533e+01,-1.315526699360470673e+02
7.379042301291001495e+05,-1.149723518523765620e+01,-1.326496002907376237e+02
7.533555637337169610e+05,-1.182968966830951096e+01,-1.337210048089085035e+02
7.691304402866082964e+05,-1.216418013234059714e+01,-1.347672811593132849e+02
7.852356346100709634e+05,-1.250056678715834302e+01,-1.357888538662863596e+02
8.016780633876789361e+05,-1.283871789736577185e+01,-1.367861696511984917e+02
8.184647881347886287e+05,-1.317850954454346279e+01,-1.377596931785045626e+02
8.356030182312475517e+05,-1.351982535974327249e+01,-1.387099031956799706e+02
8.531001140175877372e+05,-1.386255623359522104e+01,-1.396372890520535179e+02
8.709635899560794933e+05,-1.420660001045808940e+01,-1.405423475783690890e+02
8.892011178579480620e+05,-1.455186117219356490e+01,-1.414255803066773751e+02
9.078205301781842718e+05,-1.489825051635206421e+01,-1.422874910087481624e+02
9.268298233793484978e+05,-1.524568483282557629e+01,-1.431285835304458942e+02
9.462371613657929702e+05,-1.559408658235761358e+01,-1.439493598993147714e+02
9.660508789898121031e+05,-1.594338357970278963e+01,-1.447503186828622859e+02
9.862794856312099146e+05,-1.629350868369537508e+01,-1.455319535756059111e+02
